"REGION","Region","LOCATION","Country","INC","Income","VAR","Variable","TIME","Year","Value","Flag Codes","Flags"
"ALL","All regions","BRB","Barbados","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BRB","Barbados","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BRB","Barbados","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",16.7,,
"EUR","Europe","BLR","Belarus","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",31.8,,
"EUR","Europe","BLR","Belarus","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"EUR","Europe","BLR","Belarus","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",25,,
"EUR","Europe","BLR","Belarus","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","BLR","Belarus","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","BLR","Belarus","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",34.5,,
"ALL","All regions","BLR","Belarus","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",31.8,,
"ALL","All regions","BLR","Belarus","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","BLR","Belarus","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",25,,
"ALL","All regions","BLR","Belarus","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","BLR","Belarus","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BLR","Belarus","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",34.5,,
"AME","Americas","BLZ","Belize","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"AME","Americas","BLZ","Belize","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"AME","Americas","BLZ","Belize","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AME","Americas","BLZ","Belize","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",9.4,,
"ALL","All regions","BLZ","Belize","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","BLZ","Belize","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","BLZ","Belize","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BLZ","Belize","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",9.4,,
"AFR","Africa","BEN","Benin","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","BEN","Benin","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",68.6,,
"AFR","Africa","BEN","Benin","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"AFR","Africa","BEN","Benin","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","BEN","Benin","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",7.2,,
"ALL","All regions","BEN","Benin","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BEN","Benin","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",68.6,,
"ALL","All regions","BEN","Benin","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","BEN","Benin","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BEN","Benin","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",7.2,,
"ASI","Asia","BTN","Bhutan","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"ASI","Asia","BTN","Bhutan","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",26.5,,
"ASI","Asia","BTN","Bhutan","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ASI","Asia","BTN","Bhutan","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ASI","Asia","BTN","Bhutan","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",8.5,,
"ALL","All regions","BTN","Bhutan","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","BTN","Bhutan","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",26.5,,
"ALL","All regions","BTN","Bhutan","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","BTN","Bhutan","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BTN","Bhutan","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",8.5,,
"AME","Americas","BOL","Bolivia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"AME","Americas","BOL","Bolivia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",64.1,,
"AME","Americas","BOL","Bolivia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"AME","Americas","BOL","Bolivia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AME","Americas","BOL","Bolivia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",53.1,,
"ALL","All regions","BOL","Bolivia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","BOL","Bolivia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",64.1,,
"ALL","All regions","BOL","Bolivia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BOL","Bolivia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BOL","Bolivia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",53.1,,
"EUR","Europe","BIH","Bosnia and Herzegovina","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"EUR","Europe","BIH","Bosnia and Herzegovina","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",13.1,,
"EUR","Europe","BIH","Bosnia and Herzegovina","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","BIH","Bosnia and Herzegovina","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","BIH","Bosnia and Herzegovina","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",21.4,,
"ALL","All regions","BIH","Bosnia and Herzegovina","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","BIH","Bosnia and Herzegovina","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",13.1,,
"ALL","All regions","BIH","Bosnia and Herzegovina","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","BIH","Bosnia and Herzegovina","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BIH","Bosnia and Herzegovina","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",21.4,,
"AFR","Africa","BWA","Botswana","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.5,,
"AFR","Africa","BWA","Botswana","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"AFR","Africa","BWA","Botswana","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","BWA","Botswana","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",9.5,,
"ALL","All regions","BWA","Botswana","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.5,,
"ALL","All regions","BWA","Botswana","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BWA","Botswana","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BWA","Botswana","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",9.5,,
"AME","Americas","BRA","Brazil","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",60.4,,
"AME","Americas","BRA","Brazil","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"AME","Americas","BRA","Brazil","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",33.5,,
"AME","Americas","BRA","Brazil","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"AME","Americas","BRA","Brazil","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AME","Americas","BRA","Brazil","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",10.7,,
"ALL","All regions","BRA","Brazil","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",60.4,,
"ALL","All regions","BRA","Brazil","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","BRA","Brazil","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",33.5,,
"ALL","All regions","BRA","Brazil","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","BRA","Brazil","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BRA","Brazil","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",10.7,,
"ASI","Asia","BRN","Brunei Darussalam","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ASI","Asia","BRN","Brunei Darussalam","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ASI","Asia","BRN","Brunei Darussalam","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ASI","Asia","BRN","Brunei Darussalam","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",9.1,,
"ALL","All regions","BRN","Brunei Darussalam","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ALL","All regions","BRN","Brunei Darussalam","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","BRN","Brunei Darussalam","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","BRN","Brunei Darussalam","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",9.1,,
"EUR","Europe","BGR","Bulgaria","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",55.7,,
"EUR","Europe","BGR","Bulgaria","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"EUR","Europe","BGR","Bulgaria","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",23,,
"EUR","Europe","BGR","Bulgaria","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","BGR","Bulgaria","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"EUR","Europe","BGR","Bulgaria","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",23.8,,
"ALL","All regions","BGR","Bulgaria","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",55.7,,
"ALL","All regions","BGR","Bulgaria","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BGR","Bulgaria","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",23,,
"ALL","All regions","BGR","Bulgaria","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","BGR","Bulgaria","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BGR","Bulgaria","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",23.8,,
"AFR","Africa","BFA","Burkina Faso","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","BFA","Burkina Faso","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",11.5,,
"AFR","Africa","BFA","Burkina Faso","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"AFR","Africa","BFA","Burkina Faso","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","BFA","Burkina Faso","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",11,,
"ALL","All regions","BFA","Burkina Faso","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BFA","Burkina Faso","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",11.5,,
"ALL","All regions","BFA","Burkina Faso","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","BFA","Burkina Faso","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BFA","Burkina Faso","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",11,,
"AFR","Africa","BDI","Burundi","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","BDI","Burundi","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",46.7,,
"AFR","Africa","BDI","Burundi","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"AFR","Africa","BDI","Burundi","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","BDI","Burundi","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",36.4,,
"ALL","All regions","BDI","Burundi","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BDI","Burundi","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",46.7,,
"ALL","All regions","BDI","Burundi","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","BDI","Burundi","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","BDI","Burundi","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",36.4,,
"ASI","Asia","KHM","Cambodia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ASI","Asia","KHM","Cambodia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",20.9,,
"ASI","Asia","KHM","Cambodia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ASI","Asia","KHM","Cambodia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ASI","Asia","KHM","Cambodia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",20.3,,
"ALL","All regions","KHM","Cambodia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","KHM","Cambodia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",20.9,,
"ALL","All regions","KHM","Cambodia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","KHM","Cambodia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","KHM","Cambodia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",20.3,,
"AFR","Africa","CMR","Cameroon","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CMR","Cameroon","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",51.1,,
"AFR","Africa","CMR","Cameroon","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"AFR","Africa","CMR","Cameroon","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CMR","Cameroon","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",31.1,,
"ALL","All regions","CMR","Cameroon","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CMR","Cameroon","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",51.1,,
"ALL","All regions","CMR","Cameroon","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","CMR","Cameroon","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CMR","Cameroon","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",31.1,,
"AFR","Africa","CPV","Cabo Verde","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"AFR","Africa","CPV","Cabo Verde","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",12.6,,
"AFR","Africa","CPV","Cabo Verde","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"AFR","Africa","CPV","Cabo Verde","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CPV","Cabo Verde","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",23.6,,
"ALL","All regions","CPV","Cabo Verde","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","CPV","Cabo Verde","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",12.6,,
"ALL","All regions","CPV","Cabo Verde","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","CPV","Cabo Verde","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CPV","Cabo Verde","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",23.6,,
"AFR","Africa","CAF","Central African Republic","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CAF","Central African Republic","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",29.8,,
"AFR","Africa","CAF","Central African Republic","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"AFR","Africa","CAF","Central African Republic","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AFR","Africa","CAF","Central African Republic","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",8.6,,
"ALL","All regions","CAF","Central African Republic","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CAF","Central African Republic","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",29.8,,
"ALL","All regions","CAF","Central African Republic","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"ALL","All regions","CAF","Central African Republic","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","CAF","Central African Republic","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",8.6,,
"AFR","Africa","TCD","Chad","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.5,,
"AFR","Africa","TCD","Chad","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",28.6,,
"AFR","Africa","TCD","Chad","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"AFR","Africa","TCD","Chad","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",1,,
"AFR","Africa","TCD","Chad","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",12.8,,
"ALL","All regions","TCD","Chad","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.5,,
"ALL","All regions","TCD","Chad","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",28.6,,
"ALL","All regions","TCD","Chad","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"ALL","All regions","TCD","Chad","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",1,,
"ALL","All regions","TCD","Chad","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",12.8,,
"AME","Americas","CHL","Chile","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",36,,
"AME","Americas","CHL","Chile","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"AME","Americas","CHL","Chile","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",6.7,,
